Htno,Subcode,Subname,Internals,Grade,Credits
20B81A04D1,R2022041,ELECTRONIC CIRCUIT ANALYSIS,18,E,3.0
20B81A04D1,R2022042,DIGITAL IC DESIGN,17,F,0.0
20B81A04D1,R2022043,ANALOG COMMUNICATIONS,16,E,3.0
20B81A04D1,R2022044,LINEAR CONTROL SYSTEMS,17,E,3.0
20B81A04D1,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,21,D,3.0
20B81A04D1,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04D1,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20B81A04D1,R2022048,DIGITAL IC DESIGN LAB,9,C,1.5
20B81A04D1,R2022049,SOFT SKILLS,0,B,2.0
20B81A04D1,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D2,R2022041,ELECTRONIC CIRCUIT ANALYSIS,18,F,0.0
20B81A04D2,R2022042,DIGITAL IC DESIGN,11,E,3.0
20B81A04D2,R2022043,ANALOG COMMUNICATIONS,16,E,3.0
20B81A04D2,R2022044,LINEAR CONTROL SYSTEMS,19,F,0.0
20B81A04D2,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,19,E,3.0
20B81A04D2,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04D2,R2022047,ANALOG COMMUNICATIONS LAB,13,A+,1.5
20B81A04D2,R2022048,DIGITAL IC DESIGN LAB,11,C,1.5
20B81A04D2,R2022049,SOFT SKILLS,0,A,2.0
20B81A04D2,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D4,R2022041,ELECTRONIC CIRCUIT ANALYSIS,14,E,3.0
20B81A04D4,R2022042,DIGITAL IC DESIGN,18,D,3.0
20B81A04D4,R2022043,ANALOG COMMUNICATIONS,22,F,0.0
20B81A04D4,R2022044,LINEAR CONTROL SYSTEMS,19,C,3.0
20B81A04D4,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,22,F,0.0
20B81A04D4,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,C,1.5
20B81A04D4,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04D4,R2022048,DIGITAL IC DESIGN LAB,9,C,1.5
20B81A04D4,R2022049,SOFT SKILLS,0,A,2.0
20B81A04D4,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D5,R2022041,ELECTRONIC CIRCUIT ANALYSIS,21,E,3.0
20B81A04D5,R2022042,DIGITAL IC DESIGN,23,D,3.0
20B81A04D5,R2022043,ANALOG COMMUNICATIONS,26,D,3.0
20B81A04D5,R2022044,LINEAR CONTROL SYSTEMS,24,D,3.0
20B81A04D5,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,23,D,3.0
20B81A04D5,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,A,1.5
20B81A04D5,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04D5,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04D5,R2022049,SOFT SKILLS,0,A,2.0
20B81A04D5,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D6,R2022041,ELECTRONIC CIRCUIT ANALYSIS,20,E,3.0
20B81A04D6,R2022042,DIGITAL IC DESIGN,19,F,0.0
20B81A04D6,R2022043,ANALOG COMMUNICATIONS,20,F,0.0
20B81A04D6,R2022044,LINEAR CONTROL SYSTEMS,18,E,3.0
20B81A04D6,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,17,D,3.0
20B81A04D6,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,A,1.5
20B81A04D6,R2022047,ANALOG COMMUNICATIONS LAB,14,A,1.5
20B81A04D6,R2022048,DIGITAL IC DESIGN LAB,9,C,1.5
20B81A04D6,R2022049,SOFT SKILLS,0,A,2.0
20B81A04D6,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D7,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,D,3.0
20B81A04D7,R2022042,DIGITAL IC DESIGN,24,C,3.0
20B81A04D7,R2022043,ANALOG COMMUNICATIONS,26,C,3.0
20B81A04D7,R2022044,LINEAR CONTROL SYSTEMS,23,F,0.0
20B81A04D7,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,25,C,3.0
20B81A04D7,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04D7,R2022047,ANALOG COMMUNICATIONS LAB,14,A,1.5
20B81A04D7,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04D7,R2022049,SOFT SKILLS,0,A+,2.0
20B81A04D7,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D8,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,D,3.0
20B81A04D8,R2022042,DIGITAL IC DESIGN,24,C,3.0
20B81A04D8,R2022043,ANALOG COMMUNICATIONS,27,D,3.0
20B81A04D8,R2022044,LINEAR CONTROL SYSTEMS,18,D,3.0
20B81A04D8,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04D8,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04D8,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04D8,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04D8,R2022049,SOFT SKILLS,0,A+,2.0
20B81A04D8,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04D9,R2022041,ELECTRONIC CIRCUIT ANALYSIS,22,F,0.0
20B81A04D9,R2022042,DIGITAL IC DESIGN,19,D,3.0
20B81A04D9,R2022043,ANALOG COMMUNICATIONS,25,D,3.0
20B81A04D9,R2022044,LINEAR CONTROL SYSTEMS,16,D,3.0
20B81A04D9,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,B,3.0
20B81A04D9,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,B,1.5
20B81A04D9,R2022047,ANALOG COMMUNICATIONS LAB,13,A+,1.5
20B81A04D9,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04D9,R2022049,SOFT SKILLS,0,A,2.0
20B81A04D9,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E0,R2022041,ELECTRONIC CIRCUIT ANALYSIS,17,E,3.0
20B81A04E0,R2022042,DIGITAL IC DESIGN,18,F,0.0
20B81A04E0,R2022043,ANALOG COMMUNICATIONS,21,E,3.0
20B81A04E0,R2022044,LINEAR CONTROL SYSTEMS,17,F,0.0
20B81A04E0,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,22,D,3.0
20B81A04E0,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,B,1.5
20B81A04E0,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04E0,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04E0,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E0,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E1,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,C,3.0
20B81A04E1,R2022042,DIGITAL IC DESIGN,23,B,3.0
20B81A04E1,R2022043,ANALOG COMMUNICATIONS,25,D,3.0
20B81A04E1,R2022044,LINEAR CONTROL SYSTEMS,17,C,3.0
20B81A04E1,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,21,E,3.0
20B81A04E1,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,A,1.5
20B81A04E1,R2022047,ANALOG COMMUNICATIONS LAB,14,A+,1.5
20B81A04E1,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04E1,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E1,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E2,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,E,3.0
20B81A04E2,R2022042,DIGITAL IC DESIGN,20,D,3.0
20B81A04E2,R2022043,ANALOG COMMUNICATIONS,22,D,3.0
20B81A04E2,R2022044,LINEAR CONTROL SYSTEMS,19,D,3.0
20B81A04E2,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,24,D,3.0
20B81A04E2,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,A,1.5
20B81A04E2,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04E2,R2022048,DIGITAL IC DESIGN LAB,15,A,1.5
20B81A04E2,R2022049,SOFT SKILLS,0,A+,2.0
20B81A04E2,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E3,R2022041,ELECTRONIC CIRCUIT ANALYSIS,22,D,3.0
20B81A04E3,R2022042,DIGITAL IC DESIGN,21,D,3.0
20B81A04E3,R2022043,ANALOG COMMUNICATIONS,25,D,3.0
20B81A04E3,R2022044,LINEAR CONTROL SYSTEMS,22,D,3.0
20B81A04E3,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,25,C,3.0
20B81A04E3,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,B,1.5
20B81A04E3,R2022047,ANALOG COMMUNICATIONS LAB,10,A,1.5
20B81A04E3,R2022048,DIGITAL IC DESIGN LAB,12,B,1.5
20B81A04E3,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E3,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E4,R2022041,ELECTRONIC CIRCUIT ANALYSIS,20,D,3.0
20B81A04E4,R2022042,DIGITAL IC DESIGN,16,D,3.0
20B81A04E4,R2022043,ANALOG COMMUNICATIONS,24,D,3.0
20B81A04E4,R2022044,LINEAR CONTROL SYSTEMS,19,D,3.0
20B81A04E4,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,26,C,3.0
20B81A04E4,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04E4,R2022047,ANALOG COMMUNICATIONS LAB,11,A+,1.5
20B81A04E4,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04E4,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E4,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E5,R2022041,ELECTRONIC CIRCUIT ANALYSIS,20,D,3.0
20B81A04E5,R2022042,DIGITAL IC DESIGN,22,D,3.0
20B81A04E5,R2022043,ANALOG COMMUNICATIONS,24,C,3.0
20B81A04E5,R2022044,LINEAR CONTROL SYSTEMS,21,E,3.0
20B81A04E5,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,21,C,3.0
20B81A04E5,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04E5,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20B81A04E5,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04E5,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E5,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E6,R2022041,ELECTRONIC CIRCUIT ANALYSIS,24,C,3.0
20B81A04E6,R2022042,DIGITAL IC DESIGN,24,C,3.0
20B81A04E6,R2022043,ANALOG COMMUNICATIONS,24,D,3.0
20B81A04E6,R2022044,LINEAR CONTROL SYSTEMS,23,C,3.0
20B81A04E6,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,30,C,3.0
20B81A04E6,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,A,1.5
20B81A04E6,R2022047,ANALOG COMMUNICATIONS LAB,12,A+,1.5
20B81A04E6,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04E6,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E6,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E7,R2022041,ELECTRONIC CIRCUIT ANALYSIS,24,A,3.0
20B81A04E7,R2022042,DIGITAL IC DESIGN,27,B,3.0
20B81A04E7,R2022043,ANALOG COMMUNICATIONS,29,B,3.0
20B81A04E7,R2022044,LINEAR CONTROL SYSTEMS,26,A,3.0
20B81A04E7,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,29,C,3.0
20B81A04E7,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04E7,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04E7,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04E7,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E7,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E8,R2022041,ELECTRONIC CIRCUIT ANALYSIS,24,D,3.0
20B81A04E8,R2022042,DIGITAL IC DESIGN,28,C,3.0
20B81A04E8,R2022043,ANALOG COMMUNICATIONS,29,A,3.0
20B81A04E8,R2022044,LINEAR CONTROL SYSTEMS,26,D,3.0
20B81A04E8,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04E8,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04E8,R2022047,ANALOG COMMUNICATIONS LAB,12,A,1.5
20B81A04E8,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04E8,R2022049,SOFT SKILLS,0,A+,2.0
20B81A04E8,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04E9,R2022041,ELECTRONIC CIRCUIT ANALYSIS,17,E,3.0
20B81A04E9,R2022042,DIGITAL IC DESIGN,19,C,3.0
20B81A04E9,R2022043,ANALOG COMMUNICATIONS,24,D,3.0
20B81A04E9,R2022044,LINEAR CONTROL SYSTEMS,20,F,0.0
20B81A04E9,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,25,E,3.0
20B81A04E9,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04E9,R2022047,ANALOG COMMUNICATIONS LAB,11,A+,1.5
20B81A04E9,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04E9,R2022049,SOFT SKILLS,0,A,2.0
20B81A04E9,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F0,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,C,3.0
20B81A04F0,R2022042,DIGITAL IC DESIGN,23,D,3.0
20B81A04F0,R2022043,ANALOG COMMUNICATIONS,27,C,3.0
20B81A04F0,R2022044,LINEAR CONTROL SYSTEMS,22,D,3.0
20B81A04F0,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,B,3.0
20B81A04F0,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04F0,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F0,R2022048,DIGITAL IC DESIGN LAB,13,A+,1.5
20B81A04F0,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F0,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F2,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,E,3.0
20B81A04F2,R2022042,DIGITAL IC DESIGN,25,D,3.0
20B81A04F2,R2022043,ANALOG COMMUNICATIONS,25,E,3.0
20B81A04F2,R2022044,LINEAR CONTROL SYSTEMS,22,C,3.0
20B81A04F2,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,27,C,3.0
20B81A04F2,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04F2,R2022047,ANALOG COMMUNICATIONS LAB,11,A,1.5
20B81A04F2,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04F2,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F2,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F3,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,D,3.0
20B81A04F3,R2022042,DIGITAL IC DESIGN,25,E,3.0
20B81A04F3,R2022043,ANALOG COMMUNICATIONS,26,D,3.0
20B81A04F3,R2022044,LINEAR CONTROL SYSTEMS,22,D,3.0
20B81A04F3,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,25,D,3.0
20B81A04F3,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,B,1.5
20B81A04F3,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F3,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04F3,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F3,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F4,R2022041,ELECTRONIC CIRCUIT ANALYSIS,21,D,3.0
20B81A04F4,R2022042,DIGITAL IC DESIGN,20,D,3.0
20B81A04F4,R2022043,ANALOG COMMUNICATIONS,27,C,3.0
20B81A04F4,R2022044,LINEAR CONTROL SYSTEMS,22,F,0.0
20B81A04F4,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,23,D,3.0
20B81A04F4,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04F4,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F4,R2022048,DIGITAL IC DESIGN LAB,15,A,1.5
20B81A04F4,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F4,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F5,R2022041,ELECTRONIC CIRCUIT ANALYSIS,21,D,3.0
20B81A04F5,R2022042,DIGITAL IC DESIGN,24,D,3.0
20B81A04F5,R2022043,ANALOG COMMUNICATIONS,26,C,3.0
20B81A04F5,R2022044,LINEAR CONTROL SYSTEMS,22,C,3.0
20B81A04F5,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04F5,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,A,1.5
20B81A04F5,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F5,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04F5,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F5,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F6,R2022041,ELECTRONIC CIRCUIT ANALYSIS,24,C,3.0
20B81A04F6,R2022042,DIGITAL IC DESIGN,23,C,3.0
20B81A04F6,R2022043,ANALOG COMMUNICATIONS,27,C,3.0
20B81A04F6,R2022044,LINEAR CONTROL SYSTEMS,25,A,3.0
20B81A04F6,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,29,B,3.0
20B81A04F6,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,A,1.5
20B81A04F6,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F6,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04F6,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F6,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F7,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,D,3.0
20B81A04F7,R2022042,DIGITAL IC DESIGN,21,D,3.0
20B81A04F7,R2022043,ANALOG COMMUNICATIONS,25,C,3.0
20B81A04F7,R2022044,LINEAR CONTROL SYSTEMS,23,D,3.0
20B81A04F7,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,29,C,3.0
20B81A04F7,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04F7,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F7,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04F7,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F7,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F8,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,A,3.0
20B81A04F8,R2022042,DIGITAL IC DESIGN,25,B,3.0
20B81A04F8,R2022043,ANALOG COMMUNICATIONS,27,B,3.0
20B81A04F8,R2022044,LINEAR CONTROL SYSTEMS,25,D,3.0
20B81A04F8,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04F8,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04F8,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F8,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04F8,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F8,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04F9,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,E,3.0
20B81A04F9,R2022042,DIGITAL IC DESIGN,26,C,3.0
20B81A04F9,R2022043,ANALOG COMMUNICATIONS,27,D,3.0
20B81A04F9,R2022044,LINEAR CONTROL SYSTEMS,23,C,3.0
20B81A04F9,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04F9,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04F9,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04F9,R2022048,DIGITAL IC DESIGN LAB,12,A,1.5
20B81A04F9,R2022049,SOFT SKILLS,0,A,2.0
20B81A04F9,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G0,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,F,0.0
20B81A04G0,R2022042,DIGITAL IC DESIGN,18,F,0.0
20B81A04G0,R2022043,ANALOG COMMUNICATIONS,21,F,0.0
20B81A04G0,R2022044,LINEAR CONTROL SYSTEMS,22,F,0.0
20B81A04G0,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,25,F,0.0
20B81A04G0,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04G0,R2022047,ANALOG COMMUNICATIONS LAB,10,A,1.5
20B81A04G0,R2022048,DIGITAL IC DESIGN LAB,13,A,1.5
20B81A04G0,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G0,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G1,R2022041,ELECTRONIC CIRCUIT ANALYSIS,13,F,0.0
20B81A04G1,R2022042,DIGITAL IC DESIGN,18,F,0.0
20B81A04G1,R2022043,ANALOG COMMUNICATIONS,20,F,0.0
20B81A04G1,R2022044,LINEAR CONTROL SYSTEMS,19,F,0.0
20B81A04G1,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,27,F,0.0
20B81A04G1,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04G1,R2022047,ANALOG COMMUNICATIONS LAB,10,A,1.5
20B81A04G1,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04G1,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G1,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G2,R2022041,ELECTRONIC CIRCUIT ANALYSIS,20,C,3.0
20B81A04G2,R2022042,DIGITAL IC DESIGN,24,C,3.0
20B81A04G2,R2022043,ANALOG COMMUNICATIONS,28,B,3.0
20B81A04G2,R2022044,LINEAR CONTROL SYSTEMS,25,D,3.0
20B81A04G2,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,29,D,3.0
20B81A04G2,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,10,A,1.5
20B81A04G2,R2022047,ANALOG COMMUNICATIONS LAB,10,A,1.5
20B81A04G2,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04G2,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G2,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G3,R2022041,ELECTRONIC CIRCUIT ANALYSIS,18,F,0.0
20B81A04G3,R2022042,DIGITAL IC DESIGN,20,F,0.0
20B81A04G3,R2022043,ANALOG COMMUNICATIONS,19,F,0.0
20B81A04G3,R2022044,LINEAR CONTROL SYSTEMS,19,F,0.0
20B81A04G3,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,24,F,0.0
20B81A04G3,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
20B81A04G3,R2022047,ANALOG COMMUNICATIONS LAB,11,A,1.5
20B81A04G3,R2022048,DIGITAL IC DESIGN LAB,13,B,1.5
20B81A04G3,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G3,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G4,R2022041,ELECTRONIC CIRCUIT ANALYSIS,27,C,3.0
20B81A04G4,R2022042,DIGITAL IC DESIGN,28,B,3.0
20B81A04G4,R2022043,ANALOG COMMUNICATIONS,28,C,3.0
20B81A04G4,R2022044,LINEAR CONTROL SYSTEMS,26,C,3.0
20B81A04G4,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,30,C,3.0
20B81A04G4,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,13,A,1.5
20B81A04G4,R2022047,ANALOG COMMUNICATIONS LAB,15,A+,1.5
20B81A04G4,R2022048,DIGITAL IC DESIGN LAB,15,B,1.5
20B81A04G4,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G4,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G5,R2022041,ELECTRONIC CIRCUIT ANALYSIS,24,D,3.0
20B81A04G5,R2022042,DIGITAL IC DESIGN,24,C,3.0
20B81A04G5,R2022043,ANALOG COMMUNICATIONS,27,D,3.0
20B81A04G5,R2022044,LINEAR CONTROL SYSTEMS,23,D,3.0
20B81A04G5,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,28,C,3.0
20B81A04G5,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,12,B,1.5
20B81A04G5,R2022047,ANALOG COMMUNICATIONS LAB,12,A+,1.5
20B81A04G5,R2022048,DIGITAL IC DESIGN LAB,15,A+,1.5
20B81A04G5,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G5,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G6,R2022041,ELECTRONIC CIRCUIT ANALYSIS,23,D,3.0
20B81A04G6,R2022042,DIGITAL IC DESIGN,22,D,3.0
20B81A04G6,R2022043,ANALOG COMMUNICATIONS,25,D,3.0
20B81A04G6,R2022044,LINEAR CONTROL SYSTEMS,22,E,3.0
20B81A04G6,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,27,D,3.0
20B81A04G6,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,11,B,1.5
20B81A04G6,R2022047,ANALOG COMMUNICATIONS LAB,13,A,1.5
20B81A04G6,R2022048,DIGITAL IC DESIGN LAB,14,A,1.5
20B81A04G6,R2022049,SOFT SKILLS,0,A,2.0
20B81A04G6,R202204A,CONSTITUTION OF INDIA,0,COMPLE,0.0
20B81A04G7,R2022041,ELECTRONIC CIRCUIT ANALYSIS,15,F,0.0
20B81A04G7,R2022042,DIGITAL IC DESIGN,17,F,0.0
20B81A04G7,R2022043,ANALOG COMMUNICATIONS,21,F,0.0
20B81A04G7,R2022044,LINEAR CONTROL SYSTEMS,18,F,0.0
20B81A04G7,R2022045,MANAGEMENT AND ORGANIZATIONAL BEHAVIOR,24,F,0.0
20B81A04G7,R2022046,ELECTRONIC CIRCUIT ANALYSIS LAB,9,B,1.5
